symptoms_text,disease_id
"severe fever, mild chronic cough, persistent night sweats, mild chest pain",3
"night sweats, mild fever, severe weight loss, moderate chest pain, chronic cough",3
"moderate night sweats, chronic cough, severe weight loss, severe chest pain",3
"moderate chronic cough, mild chest pain, moderate weight loss, moderate fever",3
"persistent chronic cough, persistent night sweats, chest pain",3
"mild fever, moderate chest pain, persistent chronic cough",3
"chest pain, mild night sweats, mild weight loss",3
"persistent weight loss, mild fever, mild night sweats",3
"fever, persistent chest pain, persistent night sweats",3
"severe chest pain, fever, night sweats",3
"severe night sweats, chronic cough, mild chest pain, mild weight loss",3
"persistent chronic cough, severe weight loss, persistent chest pain",3
"mild chronic cough, moderate chest pain, moderate night sweats, severe fever",3
"moderate weight loss, chronic cough, mild night sweats",3
"severe chest pain, persistent fever, severe weight loss, severe night sweats",3
"severe fever, severe night sweats, moderate weight loss",3
"moderate chronic cough, mild fever, moderate chest pain, persistent night sweats",3
"mild chronic cough, moderate chest pain, persistent fever",3
"mild fever, moderate weight loss, moderate night sweats, persistent chronic cough, moderate chest pain",3
"moderate chest pain, persistent chronic cough",3
"severe headache, persistent rash, severe muscle pain, severe high fever, persistent joint pain",4
"moderate joint pain, persistent muscle pain, mild headache",4
"persistent joint pain, mild headache, rash",4
moderate headache,4
"persistent headache, persistent joint pain, moderate rash, moderate high fever",4
"mild joint pain, moderate muscle pain, rash",4
"severe muscle pain, severe rash, mild headache, high fever, severe joint pain",4
"muscle pain, moderate joint pain, persistent rash",4
"persistent muscle pain, moderate headache",4
"rash, mild joint pain, severe muscle pain",4
mild high fever,4
"high fever, persistent muscle pain",4
"severe high fever, persistent rash, moderate muscle pain, moderate headache",4
mild muscle pain,4
"moderate high fever, mild joint pain, persistent headache",4
"severe muscle pain, persistent joint pain, high fever",4
"persistent high fever, mild headache, severe joint pain",4
"joint pain, high fever, muscle pain",4
"persistent high fever, persistent headache, muscle pain, mild rash",4
"persistent muscle pain, high fever, severe rash, persistent headache, mild joint pain",4
"severe rash, severe high fever",4
"mild rash, mild headache, joint pain, severe muscle pain, high fever",4
"muscle pain, severe high fever, moderate rash",4
"muscle pain, severe high fever, moderate headache",4
"mild high fever, moderate muscle pain, mild joint pain",4
"mild muscle pain, moderate high fever, severe rash, moderate joint pain, persistent headache",4
"persistent headache, moderate high fever, persistent rash, muscle pain",4
"moderate muscle pain, severe joint pain, mild headache",4
"mild headache, moderate joint pain",4
"moderate rash, mild high fever, persistent joint pain",4
"rash, mild high fever",4
"mild rash, severe headache, persistent joint pain, severe high fever, moderate muscle pain",4
"muscle pain, severe rash, mild headache",4
"severe high fever, severe rash, persistent headache, moderate joint pain",4
"severe high fever, severe headache, joint pain",4
"mild headache, persistent rash, muscle pain, severe joint pain",4
"moderate high fever, severe joint pain",4
"joint pain, persistent muscle pain, persistent high fever, severe rash",4
"headache, severe high fever, mild muscle pain, mild joint pain",4
"muscle pain, moderate headache, persistent rash, severe high fever",4
"moderate high fever, mild joint pain, moderate headache",4
"moderate joint pain, mild rash, persistent headache, severe high fever",4
"muscle pain, moderate rash, severe joint pain, headache, persistent high fever",4
"rash, moderate muscle pain, moderate joint pain, persistent high fever",4
"headache, mild muscle pain, mild rash, severe high fever",4
"high fever, persistent rash",4
"mild headache, rash",4
"persistent headache, moderate rash, muscle pain",4
"moderate muscle pain, joint pain, persistent headache, rash",4
"persistent rash, moderate joint pain, persistent high fever, muscle pain, persistent headache",4
"persistent joint pain, persistent headache",4
"rash, persistent joint pain, severe headache",4
"mild joint pain, headache, severe muscle pain",4
"moderate rash, severe muscle pain, mild headache, persistent high fever, mild joint pain",4
"mild headache, moderate joint pain, mild high fever",4
"moderate rash, high fever, mild headache, moderate muscle pain",4
"moderate muscle pain, persistent headache, moderate high fever",4
"muscle pain, severe rash, persistent high fever, mild joint pain, persistent headache",4
"severe joint pain, high fever, persistent rash",4
"moderate high fever, persistent muscle pain, moderate rash, persistent joint pain",4
"joint pain, persistent headache, mild high fever, rash, mild muscle pain",4
"high fever, mild headache, severe rash",4
"severe joint pain, headache, moderate high fever",4
"persistent muscle pain, mild rash, mild high fever, mild headache",4
"severe rash, mild headache, severe joint pain, moderate high fever",4
"severe high fever, moderate muscle pain, headache, rash, mild joint pain",4
"persistent high fever, moderate rash, mild muscle pain, severe headache, mild joint pain",4
"persistent rash, persistent joint pain, moderate muscle pain, moderate high fever",4
"severe headache, persistent rash, mild joint pain",4
"persistent rash, mild joint pain, severe high fever",4
"moderate joint pain, severe muscle pain, mild headache, severe rash",4
"severe joint pain, severe rash, mild high fever, severe headache, mild muscle pain",4
"mild rash, moderate high fever, mild muscle pain, persistent headache",4
"moderate high fever, moderate joint pain",4
"moderate muscle pain, severe joint pain, headache",4
"mild rash, moderate muscle pain, mild joint pain",4
"severe headache, moderate muscle pain, persistent joint pain, persistent high fever",4
"mild headache, moderate high fever",4
"severe muscle pain, joint pain, moderate high fever, persistent rash, mild headache",4
"persistent rash, severe headache, moderate muscle pain, persistent joint pain",4
"severe muscle pain, moderate high fever, persistent rash, persistent joint pain, mild headache",4
"moderate headache, persistent muscle pain, persistent joint pain",4
"persistent high fever, joint pain, mild rash",4
"muscle pain, persistent headache",4
"persistent headache, persistent rash, muscle pain",4
"persistent muscle pain, mild headache, rash",4
"moderate high fever, moderate headache",4
"mild rash, severe muscle pain, mild joint pain, moderate high fever",4
"severe rash, persistent joint pain, moderate headache, mild high fever",4
"severe joint pain, moderate high fever, mild muscle pain",4
"persistent joint pain, high fever, persistent rash, mild headache",4
"mild muscle pain, persistent joint pain, persistent headache, rash",4
"persistent high fever, mild joint pain, moderate headache",4
"moderate high fever, persistent joint pain, headache, mild rash, persistent muscle pain",4
"muscle pain, mild joint pain, persistent rash",4
"moderate headache, rash, moderate muscle pain",4
persistent joint pain,4
"persistent joint pain, persistent high fever, severe rash",4
"persistent headache, moderate muscle pain, moderate rash",4
"mild rash, moderate joint pain",4
"severe muscle pain, headache, joint pain",4
"headache, severe muscle pain, moderate rash",4
"moderate joint pain, persistent rash, severe muscle pain, headache, severe high fever",4
"moderate high fever, moderate muscle pain, mild rash, persistent joint pain, persistent headache",4
"severe headache, severe muscle pain, mild rash",4
"moderate rash, persistent headache, moderate muscle pain, mild joint pain",4
"severe joint pain, mild rash, persistent high fever",4
"joint pain, persistent headache, severe high fever, moderate muscle pain, mild rash",4
"joint pain, moderate muscle pain, moderate rash",4
"mild headache, high fever, persistent rash, moderate joint pain",4
"severe joint pain, mild muscle pain, mild high fever",4
"rash, moderate headache, persistent muscle pain, moderate joint pain",4
"moderate joint pain, moderate rash, severe high fever, persistent headache",4
"mild joint pain, severe rash",4
"headache, joint pain, persistent high fever, rash, mild muscle pain",4
"persistent muscle pain, severe joint pain, persistent rash, moderate headache",4
"moderate high fever, mild joint pain, rash",4
"rash, headache, high fever, severe joint pain",4
"severe headache, mild muscle pain, severe joint pain, persistent high fever",4
"joint pain, severe high fever, persistent skin rash",5
"mild severe headache, joint pain",5
persistent high fever,5
"severe severe headache, moderate skin rash, severe high fever, moderate bleeding gums",5
severe joint pain,5
"mild high fever, bleeding gums, moderate skin rash",5
"persistent bleeding gums, severe headache, severe joint pain",5
"severe bleeding gums, severe severe headache, mild high fever, persistent skin rash",5
"mild skin rash, joint pain, mild severe headache",5
"moderate skin rash, moderate joint pain, bleeding gums",5
"severe high fever, moderate bleeding gums, joint pain, severe skin rash, mild severe headache",5
"joint pain, moderate severe headache, moderate bleeding gums, mild high fever",5
"mild joint pain, moderate severe headache, mild skin rash, moderate bleeding gums, severe high fever",5
"skin rash, persistent severe headache, mild bleeding gums, moderate joint pain",5
"skin rash, moderate joint pain, moderate bleeding gums, severe headache, high fever",5
"moderate skin rash, mild severe headache, severe bleeding gums, mild joint pain, persistent high fever",5
"moderate joint pain, mild severe headache, severe bleeding gums",5
"moderate skin rash, bleeding gums, persistent severe headache, mild high fever, severe joint pain",5
"persistent high fever, bleeding gums, severe joint pain, moderate severe headache",5
